10 	 280
11 	 249
12 	 213
13 	 195
14 	 185
15 	 171
16 	 162
17 	 154
18 	 147
19 	 140
20 	 137
21 	 130
22 	 125
23 	 121
24 	 120
25 	 116
26 	 111
27 	 106
28 	 105
29 	 101
30 	 100
31 	 97
32 	 95
33 	 92
34 	 89
35 	 87
36 	 85
37 	 83
38 	 81
39 	 79
40 	 76
41 	 74
42 	 73
43 	 71
44 	 69
45 	 68
46 	 66
47 	 65
48 	 64
49 	 63
50 	 62
51 	 61
52 	 60
53 	 59
54 	 58
55 	 58
56 	 56
