2.279500000000000171e+01 2.042800000000000082e+01 1.980900000000000105e+01 2.101500000000000057e+01 1.988200000000000145e+01 1.886199999999999832e+01 2.054100000000000037e+01 1.950300000000000011e+01 2.043700000000000117e+01 2.010099999999999909e+01
2.859100000000000108e+01 2.750000000000000000e+01 2.543499999999999872e+01 2.662699999999999889e+01 2.683999999999999986e+01 2.566100000000000136e+01 2.625199999999999889e+01 2.591000000000000014e+01 2.550300000000000011e+01 2.615299999999999869e+01
2.408500000000000085e+01 2.471399999999999864e+01 2.308299999999999841e+01 2.249200000000000088e+01 2.467999999999999972e+01 2.294800000000000040e+01 2.313500000000000156e+01 2.193400000000000105e+01 2.156200000000000117e+01 2.241600000000000037e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
2.623699999999999832e+01 2.704599999999999937e+01 2.548799999999999955e+01 2.520100000000000051e+01 2.580699999999999861e+01 2.456400000000000006e+01 2.716300000000000026e+01 2.225799999999999912e+01 2.488800000000000168e+01 2.534299999999999997e+01
2.926099999999999923e+01 3.052400000000000091e+01 2.881800000000000139e+01 2.844600000000000151e+01 3.064000000000000057e+01 2.947800000000000153e+01 2.913899999999999935e+01 3.048000000000000043e+01 2.959700000000000131e+01 3.070299999999999940e+01
2.579100000000000037e+01 2.551099999999999923e+01 2.659299999999999997e+01 2.782499999999999929e+01 2.760900000000000176e+01 2.679899999999999949e+01 2.574299999999999855e+01 2.707400000000000162e+01 2.698699999999999832e+01 2.791199999999999903e+01
3.232900000000000063e+01 3.097899999999999920e+01 3.061100000000000065e+01 3.155499999999999972e+01 3.098000000000000043e+01 3.082300000000000040e+01 2.848600000000000065e+01 3.307600000000000051e+01 3.275000000000000000e+01 3.139499999999999957e+01
2.692399999999999949e+01 2.848999999999999844e+01 2.719099999999999895e+01 2.694200000000000017e+01 2.869800000000000040e+01 2.786400000000000077e+01 2.821000000000000085e+01 2.989399999999999835e+01 2.796300000000000097e+01 2.877599999999999980e+01
2.535000000000000142e+01 2.669300000000000139e+01 2.547500000000000142e+01 2.493400000000000105e+01 2.684199999999999875e+01 2.588800000000000168e+01 2.541199999999999903e+01 2.685699999999999932e+01 2.533999999999999986e+01 2.661599999999999966e+01
3.275699999999999790e+01 4.000000000000000000e+01 3.120299999999999940e+01 3.018599999999999994e+01 3.436699999999999733e+01 3.123300000000000054e+01 3.311999999999999744e+01 3.436200000000000188e+01 3.217000000000000171e+01 3.341400000000000148e+01
2.394800000000000040e+01 2.522700000000000031e+01 2.472700000000000031e+01 2.517800000000000082e+01 2.582900000000000063e+01 2.484900000000000020e+01 2.529899999999999949e+01 2.587699999999999889e+01 2.487699999999999889e+01 2.588200000000000145e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.890299999999999869e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
2.856700000000000017e+01 2.821900000000000119e+01 2.737900000000000134e+01 2.881400000000000006e+01 2.833299999999999841e+01 2.821199999999999974e+01 2.623199999999999932e+01 3.078699999999999903e+01 2.967399999999999949e+01 2.796000000000000085e+01
2.796300000000000097e+01 2.898900000000000077e+01 3.046199999999999974e+01 3.129799999999999827e+01 3.032199999999999918e+01 3.005199999999999960e+01 3.033699999999999974e+01 3.181700000000000017e+01 3.060200000000000031e+01 3.160699999999999932e+01
2.706500000000000128e+01 2.826500000000000057e+01 2.724699999999999989e+01 2.783500000000000085e+01 2.847500000000000142e+01 2.756800000000000139e+01 2.813100000000000023e+01 2.943400000000000105e+01 2.808099999999999952e+01 2.852100000000000080e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
2.028500000000000014e+01 2.030600000000000094e+01 2.268700000000000117e+01 2.386100000000000065e+01 2.303300000000000125e+01 2.254899999999999949e+01 2.238200000000000145e+01 2.256800000000000139e+01 2.184600000000000009e+01 2.321000000000000085e+01
2.295599999999999952e+01 2.460600000000000165e+01 2.618299999999999983e+01 2.829799999999999827e+01 2.650300000000000011e+01 2.605499999999999972e+01 2.597100000000000009e+01 2.702599999999999980e+01 2.583399999999999963e+01 2.739900000000000091e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.724000000000000199e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.335499999999999687e+01 3.263199999999999790e+01 3.258100000000000307e+01 3.193400000000000105e+01 3.202700000000000102e+01 3.315100000000000335e+01 2.944600000000000151e+01 3.016499999999999915e+01 3.192999999999999972e+01 3.286899999999999977e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.993200000000000216e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.057100000000000151e+01 3.393299999999999983e+01 3.103999999999999915e+01 3.362800000000000011e+01 3.014999999999999858e+01 3.009199999999999875e+01 3.257900000000000063e+01 4.000000000000000000e+01 3.071699999999999875e+01 3.132900000000000063e+01
3.356499999999999773e+01 4.000000000000000000e+01 3.559100000000000108e+01 4.000000000000000000e+01 3.790500000000000114e+01 3.359799999999999898e+01 3.626299999999999812e+01 4.000000000000000000e+01 3.406300000000000239e+01 3.548199999999999932e+01
2.979400000000000048e+01 2.921900000000000119e+01 2.839199999999999946e+01 3.153300000000000125e+01 3.035300000000000153e+01 2.918100000000000094e+01 2.783399999999999963e+01 2.756700000000000017e+01 2.796799999999999997e+01 2.952100000000000080e+01
2.948400000000000176e+01 2.814799999999999969e+01 2.780900000000000105e+01 2.917000000000000171e+01 2.898199999999999932e+01 2.905000000000000071e+01 2.669399999999999906e+01 3.157999999999999829e+01 3.070599999999999952e+01 2.934499999999999886e+01
2.119699999999999918e+01 2.177799999999999869e+01 2.863800000000000168e+01 2.972100000000000009e+01 2.611100000000000065e+01 2.564999999999999858e+01 2.435900000000000176e+01 2.417399999999999949e+01 2.381599999999999895e+01 2.531200000000000117e+01
3.767300000000000182e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.432600000000000051e+01 3.388199999999999790e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.614699999999999847e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.259000000000000341e+01 3.539699999999999847e+01 3.217600000000000193e+01 3.594299999999999784e+01 3.282999999999999829e+01 3.231600000000000250e+01 3.274799999999999756e+01 3.289500000000000313e+01 3.236800000000000210e+01 3.362500000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.067999999999999972e+01 3.062199999999999989e+01 3.193400000000000105e+01 3.478600000000000136e+01 3.350699999999999790e+01 3.320300000000000296e+01 3.183899999999999864e+01 3.302199999999999847e+01 3.343500000000000227e+01 3.329099999999999682e+01
3.037900000000000134e+01 3.062500000000000000e+01 3.022800000000000153e+01 3.394400000000000261e+01 3.232800000000000296e+01 3.275500000000000256e+01 3.190399999999999991e+01 3.247599999999999909e+01 3.270199999999999818e+01 3.215400000000000347e+01
2.812999999999999901e+01 2.753900000000000148e+01 2.551399999999999935e+01 2.720700000000000074e+01 2.816400000000000148e+01 2.667999999999999972e+01 2.753200000000000003e+01 2.833800000000000097e+01 2.671300000000000097e+01 2.735399999999999920e+01
4.000000000000000000e+01 3.507500000000000284e+01 3.801599999999999824e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.703399999999999892e+01 3.632800000000000296e+01 3.422299999999999898e+01 3.691299999999999670e+01 4.000000000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.711800000000000210e+01 3.780199999999999960e+01 4.000000000000000000e+01 4.000000000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.786099999999999710e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.693900000000000006e+01 4.000000000000000000e+01 3.338700000000000045e+01 3.567900000000000205e+01 3.722200000000000131e+01 3.501599999999999824e+01 3.549399999999999977e+01 4.000000000000000000e+01 3.544299999999999784e+01 3.825600000000000023e+01
2.934100000000000108e+01 3.018900000000000006e+01 2.728200000000000003e+01 2.902700000000000102e+01 2.831899999999999906e+01 2.888800000000000168e+01 2.696999999999999886e+01 3.115200000000000102e+01 2.916600000000000037e+01 2.939499999999999957e+01
3.838499999999999801e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.981700000000000017e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 3.589200000000000301e+01 4.000000000000000000e+01 3.430700000000000216e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.245300000000000296e+01 3.235300000000000153e+01 3.223899999999999721e+01 3.590299999999999869e+01 3.718099999999999739e+01 3.210600000000000165e+01 2.988500000000000156e+01 2.987900000000000134e+01 3.158999999999999986e+01 3.353399999999999892e+01
4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01 4.000000000000000000e+01
3.231700000000000017e+01 3.477799999999999869e+01 3.130099999999999838e+01 3.009499999999999886e+01 3.677700000000000102e+01 3.151899999999999835e+01 3.788100000000000023e+01 2.957199999999999918e+01 3.436599999999999966e+01 3.221999999999999886e+01
2.615899999999999892e+01 2.620700000000000074e+01 2.866400000000000148e+01 2.799200000000000088e+01 2.914399999999999835e+01 2.835099999999999909e+01 2.878900000000000148e+01 2.824200000000000088e+01 2.715299999999999869e+01 2.925400000000000134e+01
2.472299999999999898e+01 2.691900000000000048e+01 2.473699999999999832e+01 2.486400000000000077e+01 2.497899999999999920e+01 2.470799999999999841e+01 2.609100000000000108e+01 2.536499999999999844e+01 2.465599999999999881e+01 2.571300000000000097e+01
2.820700000000000074e+01 2.944600000000000151e+01 2.829700000000000060e+01 2.954100000000000037e+01 2.648100000000000165e+01 2.849699999999999989e+01 2.635800000000000054e+01 2.983699999999999974e+01 2.916000000000000014e+01 2.844900000000000162e+01
2.291300000000000026e+01 2.579700000000000060e+01 2.431500000000000128e+01 2.611799999999999855e+01 2.393400000000000105e+01 2.360099999999999909e+01 2.581299999999999883e+01 2.460399999999999920e+01 2.396199999999999974e+01 2.680699999999999861e+01
3.005399999999999849e+01 3.316400000000000148e+01 3.151899999999999835e+01 3.228300000000000125e+01 3.118199999999999861e+01 3.132799999999999940e+01 3.310499999999999687e+01 3.095400000000000063e+01 3.102499999999999858e+01 3.406799999999999784e+01
3.081599999999999895e+01 3.262299999999999756e+01 2.876000000000000156e+01 3.313700000000000045e+01 3.017200000000000060e+01 3.067999999999999972e+01 3.087500000000000000e+01 3.767199999999999704e+01 2.940500000000000114e+01 3.413400000000000034e+01
